"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071456","cellular response to hypoxia","19/57","238/17269",0.0798319327731092,24.1862745098039,20.7272724718656,8.60050019804871e-22,1.16865506851407e-19,9.21736137763256e-20,"AT1G66090/AT1G72920/AT1G72940/AT1G76650/AT2G22500/AT2G25735/AT2G41100/AT3G04640/AT3G55980/AT4G19520/AT4G24570/AT4G27280/AT5G06320/AT5G19240/AT5G42380/AT5G45340/AT5G54490/AT5G57560/AT5G58120",19
"GO:0036294","cellular response to decreased oxygen levels","19/57","240/17269",0.0791666666666667,23.9847222222222,20.6344589932497,1.01036461254818e-21,1.16865506851407e-19,9.21736137763256e-20,"AT1G66090/AT1G72920/AT1G72940/AT1G76650/AT2G22500/AT2G25735/AT2G41100/AT3G04640/AT3G55980/AT4G19520/AT4G24570/AT4G27280/AT5G06320/AT5G19240/AT5G42380/AT5G45340/AT5G54490/AT5G57560/AT5G58120",19
"GO:0071453","cellular response to oxygen levels","19/57","240/17269",0.0791666666666667,23.9847222222222,20.6344589932497,1.01036461254818e-21,1.16865506851407e-19,9.21736137763256e-20,"AT1G66090/AT1G72920/AT1G72940/AT1G76650/AT2G22500/AT2G25735/AT2G41100/AT3G04640/AT3G55980/AT4G19520/AT4G24570/AT4G27280/AT5G06320/AT5G19240/AT5G42380/AT5G45340/AT5G54490/AT5G57560/AT5G58120",19
"GO:0001666","response to hypoxia","19/57","267/17269",0.0711610486891386,21.5593008739076,19.4830410749782,7.80243965485497e-21,6.43068234891088e-19,5.07197758445876e-19,"AT1G66090/AT1G72920/AT1G72940/AT1G76650/AT2G22500/AT2G25735/AT2G41100/AT3G04640/AT3G55980/AT4G19520/AT4G24570/AT4G27280/AT5G06320/AT5G19240/AT5G42380/AT5G45340/AT5G54490/AT5G57560/AT5G58120",19
"GO:0036293","response to decreased oxygen levels","19/57","271/17269",0.0701107011070111,21.2410824108241,19.3269020310655,1.03645831196226e-20,6.43068234891088e-19,5.07197758445876e-19,"AT1G66090/AT1G72920/AT1G72940/AT1G76650/AT2G22500/AT2G25735/AT2G41100/AT3G04640/AT3G55980/AT4G19520/AT4G24570/AT4G27280/AT5G06320/AT5G19240/AT5G42380/AT5G45340/AT5G54490/AT5G57560/AT5G58120",19
"GO:0070482","response to oxygen levels","19/57","272/17269",0.0698529411764706,21.1629901960784,19.2883924092614,1.11193354736211e-20,6.43068234891088e-19,5.07197758445876e-19,"AT1G66090/AT1G72920/AT1G72940/AT1G76650/AT2G22500/AT2G25735/AT2G41100/AT3G04640/AT3G55980/AT4G19520/AT4G24570/AT4G27280/AT5G06320/AT5G19240/AT5G42380/AT5G45340/AT5G54490/AT5G57560/AT5G58120",19
"GO:0009611","response to wounding","10/57","261/17269",0.0383141762452107,11.6078510452376,9.93719522425302,1.21087771329451e-08,6.00249380733134e-07,4.73425872867025e-07,"AT1G65390/AT1G72520/AT1G72920/AT1G76650/AT1G80840/AT3G44260/AT3G44860/AT3G45640/AT3G61190/AT5G06320",10
"GO:0014070","response to organic cyclic compound","10/57","344/17269",0.0290697674418605,8.80711954304366,8.41682875074874,1.62396660947203e-07,7.04395516858492e-06,5.55567524293062e-06,"AT1G65390/AT1G76650/AT1G80840/AT2G14610/AT3G44860/AT3G52400/AT3G61190/AT4G31800/AT5G06320/AT5G57560",10
"GO:0009751","response to salicylic acid","7/57","194/17269",0.0360824742268041,10.9317236389944,8.00548990566337,3.33184324913911e-06,0.000128461067494586,0.000101319209915341,"AT1G65390/AT1G80840/AT3G44860/AT3G52400/AT3G61190/AT4G31800/AT5G06320",7
"GO:0009620","response to fungus","8/57","368/17269",0.0217391304347826,6.58619374523265,6.23342131610347,2.61743035562087e-05,0.000908248333400441,0.000716349360485711,"AT1G80840/AT2G34930/AT3G44860/AT3G52400/AT4G31800/AT4G34410/AT5G17350/AT5G61600",8
