"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT1G01470",614.4091263,0.399528983,0.075450166,5.295269802,1.19e-07,2.85e-06,"yes","up",0.813492090258866,0.714040645998999,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G01650",351.2599156,0.217775852,0.047575709,4.577458873,4.71e-06,6.52e-05,"yes","up",0.719839229541059,0.570985597287346,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G03770",122.565997,0.277821218,0.057348957,4.844398785,1.27e-06,2.13e-05,"yes","up",0.825479798617784,0.705029204782634,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G03790",45.41531773,-0.51725674,0.168337614,-3.072734178,0.002121073,0.010541864,"yes","down",0.950419567385487,0.993116155554538,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G03990",58.88547232,0.463168221,0.169153548,2.738152559,0.006178541,0.024866317,"yes","up",0.932704680264459,0.909347256348788,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G04625",2.536971822,1.280324505,0.32818002,3.901287176,9.57e-05,0.000818702,"yes","up",0.685400106902701,0.368519881974431,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G07420",397.4062063,-0.133718538,0.045646757,-2.92942032,0.003395949,0.015457173,"yes","down",0.658708314127332,0.507872314917928,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G07500",46.34811043,5.089512658,0.484596365,10.50258118,8.4e-26,8.26e-23,"yes","up",0.945491163097203,0.975731178641924,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G08050",101.7856518,0.775831707,0.141729439,5.474033571,4.4e-08,1.21e-06,"yes","up",0.705537720213219,0.40746568149663,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G09970",2683.53615,0.510867876,0.076817313,6.650426268,2.92e-11,1.92e-09,"yes","up",0.663234061593805,0.529327357162523,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G12030",13.45031767,1.231827938,0.273709236,4.500498249,6.78e-06,8.86e-05,"yes","up",0.884638467893901,0.610981156366937,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G13540",26.19384582,0.471294744,0.119010125,3.960123094,7.49e-05,0.00066763,"yes","up",0.707496792691124,0.580930490197031,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G15180",382.4946752,-0.229586207,0.077583124,-2.959228698,0.003084101,0.01429163,"yes","down",0.795536964494554,0.649507711080691,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G17090",76.58579578,-0.267886228,0.09806305,-2.731775408,0.006299407,0.02524582,"yes","down",0.869079219515419,0.785390796227176,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G23440",513.6108601,0.152843275,0.056882293,2.687009731,0.007209485,0.028235454,"yes","up",0.669804666533302,0.505734367261887,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G23780",398.6566926,0.214984465,0.048312714,4.449852775,8.59e-06,0.000108554,"yes","up",0.619813876737935,0.457170835329936,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G27910",244.9052478,0.152291803,0.061220917,2.487577952,0.012861626,0.044810393,"yes","up",0.610803037723542,0.352460535354309,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G28360",24.3030296,-0.430289926,0.169535707,-2.538048962,0.011147239,0.039977767,"yes","down",0.883247627659378,0.846181380004486,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G32090",457.4867261,-0.246080137,0.075032628,-3.279641735,0.00103939,0.005923969,"yes","down",0.616612082292798,0.352514298245733,"tissue_specific","Seed_Silique","seed_stage_10"
"AT1G32870",185.169778,0.737120529,0.127883405,5.76400456,8.21e-09,2.83e-07,"yes","up",0.737833316905161,0.554810439653998,"tissue_specific","Seed_Silique","seed_stage_10"
