"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT1G01720",450.0195394,0.264415296,0.061494168,4.29984348,1.71e-05,0.000194359,"yes","up",0.896228885786158,0.861167965591546,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G04000",178.5173153,0.169909922,0.049840226,3.409092105,0.000651795,0.0040075,"yes","up",0.622462633893798,0.545701406732425,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G05150",619.3237643,-0.152312454,0.036075666,-4.22202747,2.42e-05,0.000260587,"yes","down",0.735392156647862,0.556137039914993,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G05340",56.19558067,0.842045512,0.18422826,4.570664207,4.86e-06,6.71e-05,"yes","up",0.865209678922623,0.875556351558755,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G07260",97.23195336,-0.252887306,0.078982577,-3.20181128,0.001365664,0.00742454,"yes","down",0.746287037073018,0.747909763276331,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G07530",436.2898977,0.179346226,0.055522467,3.230155907,0.001237227,0.006836652,"yes","up",0.681429134390595,0.481800498790553,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G08180",37.89502953,-0.301932255,0.098869434,-3.053848338,0.002259263,0.011076872,"yes","down",0.644038497564019,0.406091432989556,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G09380",37.4344999,0.47677262,0.150059999,3.177213261,0.001486976,0.007926842,"yes","up",0.85978091045362,0.969192226506626,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G15340",1624.751284,-0.167174702,0.057225216,-2.921346829,0.003485216,0.015760023,"yes","down",0.689416860859325,0.577178874945215,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G15830",104.7648805,-0.306706029,0.120402022,-2.547349492,0.010854466,0.039130194,"yes","down",0.767584824723179,0.393289878159371,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G16270",645.23838,0.285754008,0.078790291,3.626766756,0.000286992,0.00202553,"yes","up",0.67854407145761,0.463735137609823,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G19180",324.440468,0.80425541,0.142958816,5.62578394,1.85e-08,5.7e-07,"yes","up",0.703643532527704,0.442336451775261,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G19900",109.7755473,-0.502120059,0.119416332,-4.20478548,2.61e-05,0.000277802,"yes","down",0.896814781422708,0.98285759427392,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G22180",115.9998519,0.267331722,0.063684775,4.19773363,2.7e-05,0.000284734,"yes","up",0.789785915139287,0.736142239036302,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G22190",373.9840392,0.322907823,0.129302239,2.497310377,0.012513937,0.043864839,"yes","up",0.809405157599373,0.617266865012941,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G23550",67.22992319,0.79981946,0.15334619,5.215776531,1.83e-07,4.09e-06,"yes","up",0.830096743337033,0.79497142384719,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G24210",10.89726622,0.347972077,0.133105979,2.614248282,0.008942403,0.033540813,"yes","up",0.627476724227429,0.549509333210906,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G30860",54.39741608,-0.382348644,0.113753932,-3.361190569,0.000776073,0.00462914,"yes","down",0.932674988044437,0.975825138499733,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G31280",592.7322059,1.655737555,0.200866319,8.242982496,1.68e-16,3.41e-14,"yes","up",0.600485319962623,0.679812634543858,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G32560",16.5699645,-0.900734382,0.31081584,-2.897968072,0.003755888,0.016746274,"yes","down",0.937852051006807,0.99873413088527,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G33700",166.3568884,-0.350680667,0.101146583,-3.467054011,0.000526196,0.003352438,"yes","down",0.844485933453915,0.846735421807813,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G43890",689.6651858,0.277071082,0.064811552,4.275026186,1.91e-05,0.000212761,"yes","up",0.711437451698764,0.56972929606982,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G61950",9.57784666,-0.48831595,0.169022118,-2.889065374,0.003863887,0.017146728,"yes","down",0.849964267238862,0.552942370185607,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G67420",81.71659452,-0.253770364,0.065237293,-3.889958543,0.000100261,0.000851698,"yes","down",0.63220228135467,0.634485870510633,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G67500",251.5220217,0.28731975,0.051374733,5.592627595,2.24e-08,6.72e-07,"yes","up",0.630372854871988,0.353058414111167,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G68450",21.84509173,0.440674952,0.14328828,3.075443098,0.0021019,0.010468645,"yes","up",0.851737252607314,0.690269833813738,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G69410",831.5978472,0.153379284,0.039352848,3.897539568,9.72e-05,0.000828649,"yes","up",0.799516243908529,0.70199439551756,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G71350",255.1627895,0.091568311,0.030693147,2.983347132,0.002851144,0.013404472,"yes","up",0.706907348496186,0.605716758916006,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G71950",411.9051162,0.158147649,0.038629022,4.094011245,4.24e-05,0.000415608,"yes","up",0.708403662319339,0.647707306398913,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G73730",282.2583333,0.08935071,0.033755054,2.647032051,0.008120166,0.031078197,"yes","up",0.667349564085942,0.498180737593889,"tissue_specific","Seed_Silique","seed_stage_9"
"AT1G80810",237.3398013,0.140422153,0.053618831,2.618896216,0.008821478,0.033149801,"yes","up",0.629003501576002,0.401501822224359,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G04040",75.95087106,0.590086111,0.194036041,3.041116006,0.00235703,0.011463456,"yes","up",0.88578152658289,0.688425343879847,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G23090",1849.227445,0.102517158,0.037141,2.760215313,0.005776328,0.023582503,"yes","up",0.613273507113743,0.521893581943487,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G28400",44.01977456,0.690777322,0.155814758,4.433324104,9.28e-06,0.000115428,"yes","up",0.850489608329202,0.744993677079664,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G28700",5.72888236,0.54281168,0.199428653,2.721833955,0.006492075,0.02586844,"yes","up",0.832087223776777,0.615528241725094,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G29460",45.60545626,0.898374226,0.181469397,4.950554987,7.4e-07,1.35e-05,"yes","up",0.780394037408511,0.696466651383104,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G31130",98.67298369,0.230879046,0.058738296,3.930639117,8.47e-05,0.000739946,"yes","up",0.826277780634863,0.703393013465815,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G31945",15.27296466,1.067667906,0.218261803,4.891684621,1e-06,1.73e-05,"yes","up",0.901516422781172,0.854876411460639,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G32190",24.80502505,1.137002304,0.136956289,8.301935719,1.02e-16,2.22e-14,"yes","up",0.907421389956211,0.92333437568063,"tissue_specific","Seed_Silique","seed_stage_9"
"AT2G37970",532.0423299,0.384860695,0.077269393,4.980765068,6.33e-07,1.18e-05,"yes","up",0.865181405490784,0.743686309304035,"tissue_specific","Seed_Silique","seed_stage_9"
