"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT1G05490",100.0067197,2.344494586,0.261699004,8.958744784,3.28e-19,1.08e-16,"yes","up",0.883105206719724,0.820499879907822,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G12200",369.52804,0.361916191,0.100740785,3.592548863,0.000327459,0.002259871,"yes","up",0.718031798538849,0.678952326510235,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G14380",427.1038901,-0.207962147,0.056645043,-3.671321165,0.0002413,0.001755064,"yes","down",0.690189433954565,0.577994014940065,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G15010",12.19272599,1.507136671,0.335440853,4.493002733,7.02e-06,9.12e-05,"yes","up",0.715441650763529,0.387121223614791,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G19450",1048.799169,-0.204068629,0.060439254,-3.376425329,0.000734343,0.004419369,"yes","down",0.699645259875347,0.199377621504334,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G29050",254.629068,0.242911511,0.051859523,4.684029012,2.81e-06,4.19e-05,"yes","up",0.824304355982492,0.62088649514081,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G31290",24.08064361,1.23432341,0.261035294,4.728569038,2.26e-06,3.5e-05,"yes","up",0.8505599066217,0.755888545566396,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G49580",488.901111,-0.241162402,0.049176079,-4.904059168,9.39e-07,1.65e-05,"yes","down",0.74150629059539,0.247379108296011,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G55740",147.4354968,-0.144457995,0.055952628,-2.581791051,0.009828907,0.036123452,"yes","down",0.716440967612839,0.680664072191026,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G56660",633.0584851,0.481555747,0.108174712,4.451648049,8.52e-06,0.000107707,"yes","up",0.627711238469196,0.346432162623394,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G61800",58.55391232,0.762346662,0.28425101,2.681948824,0.007319466,0.028575979,"yes","up",0.858012993611452,0.841119717522244,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G65480",9.361321218,0.500065858,0.193214815,2.58813413,0.00964974,0.035587189,"yes","up",0.904723208831606,0.926641833562162,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G70830",1745.552398,-0.201653819,0.069115239,-2.917646278,0.003526842,0.015923816,"yes","down",0.649580030447479,0.461472367479166,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G72200",132.7136845,-0.35581168,0.099227852,-3.585804507,0.000336041,0.002306109,"yes","down",0.810020282973402,0.81685883000801,"tissue_specific","Seed_Silique","silique_stage_4"
"AT1G73080",468.7014433,0.29068735,0.100127562,2.903170167,0.003694059,0.016514326,"yes","up",0.711784899886476,0.639570099544386,"tissue_specific","Seed_Silique","silique_stage_4"
