"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT1G04660",7.517720487,-0.652637492,0.205025178,-3.183206566,0.001456537,0.007803395,"yes","down",0.884829219408395,0.986602212783188,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G05280",34.0695254,-0.375388277,0.118665602,-3.163412726,0.001559311,0.008225025,"yes","down",0.884140263070803,0.952960499440196,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G06080",74.74039643,-0.425310625,0.114886906,-3.701993903,0.000213912,0.001589203,"yes","down",0.727880825201807,0.460968620770752,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G07870",155.4266282,0.242301266,0.063818446,3.79672775,0.000146619,0.001169625,"yes","up",0.758789714978883,0.712627290970316,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G10520",34.68343874,0.214619781,0.087506348,2.452619559,0.014182024,0.048451138,"yes","up",0.812357483728434,0.612457467484045,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G12230",1337.481919,-0.098068197,0.028561062,-3.433632708,0.000595551,0.003717933,"yes","down",0.685457318945772,0.294834036408737,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G14580",274.9785888,-0.329944176,0.059839533,-5.513815987,3.51e-08,9.92e-07,"yes","down",0.753712000291476,0.790887131337537,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G15170",243.3954104,0.18046727,0.057416219,3.143140937,0.001671453,0.008701672,"yes","up",0.700289868885462,0.481612825874259,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G19330",116.0067181,0.349414597,0.133329902,2.620676933,0.008775538,0.033035094,"yes","up",0.630229363840905,0.470573391916802,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G20823",122.2119741,0.318788405,0.124800626,2.554381455,0.010637665,0.038495804,"yes","up",0.635294156399054,0.422776992058075,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G21060",184.0428276,-0.203940844,0.083218813,-2.450657925,0.01425954,0.0486525,"yes","down",0.614336172888726,0.420720866158842,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G21740",213.3105339,-0.354138179,0.07191462,-4.924425344,8.46e-07,1.52e-05,"yes","down",0.73167811528954,0.494256658411061,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G22590",288.0014744,-0.153375682,0.056821184,-2.699269391,0.00694919,0.027366063,"yes","down",0.811097173235864,0.697923553100261,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G25510",167.245329,-0.74686841,0.126188548,-5.918670282,3.25e-09,1.23e-07,"yes","down",0.729685817063968,0.676823067742971,"tissue_specific","Seed_Silique","seed_stage_6"
"AT1G30120",1955.66045,-0.152542892,0.032801442,-4.650493486,3.31e-06,4.83e-05,"yes","down",0.644523971689972,0.414676386821602,"tissue_specific","Seed_Silique","seed_stage_6"
