gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G02520,263.976671841213,1.02044702994805,0.145416748119962,7.01739684830685,2.26039919710833e-12,2.09210607952739e-10,yes,up,0.854359194586946,0.875412087423198,root,Root,tissue_specific
AT1G14540,67.1806470313977,1.5394083068587,0.284219268529006,5.41627003273212,6.08551729676155e-08,1.6999941086295e-06,yes,up,0.870333834953185,0.790442065134109,root,Root,tissue_specific
AT1G14550,3.19750344464019,1.18845055355936,0.375495315348597,3.16502098689578,0.00155071765473483,0.0085643890830176,yes,up,0.70337343988372,0.723049669963389,root,Root,tissue_specific
AT1G17960,28.8779716856059,1.3392152259844,0.235371939175664,5.68978286313436,1.27201016446411e-08,4.33916457632981e-07,yes,up,0.704768311424927,0.737749837187191,root,Root,tissue_specific
AT1G21100,124.656131664173,1.38197897840491,0.305760228085735,4.5198127534671,6.18943496857579e-06,8.60103521100614e-05,yes,up,0.973349455367844,0.937659316563319,root,Root,tissue_specific
AT1G26240,5.41801263228919,2.35520018914443,0.45464418624636,5.18031520118945,2.21511279547839e-07,5.15445280264274e-06,yes,up,0.639604804168694,0.64342077417508,root,Root,tissue_specific
AT1G30370,23.5288151337342,2.6154204385558,0.413074795473434,6.33159047033651,2.42646824142013e-10,1.35805866082201e-08,yes,up,0.902678930897838,0.896802031949727,root,Root,tissue_specific
AT1G36640,5.57155292445647,1.2112602301969,0.312272789673443,3.8788529460526,0.000104950171676492,0.00092527421305152,yes,up,0.936730038675051,0.927212177654097,root,Root,tissue_specific
AT1G53990,6.0326038629234,1.07225161392998,0.37350523193403,2.8707807073486,0.00409459469890725,0.0187205949426197,yes,up,0.947906488929351,0.954308415747829,root,Root,tissue_specific
AT1G59590,76.7111028666852,1.03415729234236,0.192197450347996,5.38070245193106,7.41957441121694e-08,2.01528130214748e-06,yes,up,0.858727477319251,0.821319324317129,root,Root,tissue_specific
AT2G15490,474.516688092359,1.11790004661165,0.157785040877815,7.08495583860404,1.39088648731253e-12,1.36457091497258e-10,yes,up,0.971362861102488,0.9543841844908,root,Root,tissue_specific
AT2G23270,1.52562144658443,3.62064751190522,0.746326284002304,4.85129304637225,1.22659155567791e-06,2.19435529439184e-05,yes,up,0.792288282078594,0.784828915486712,root,Root,tissue_specific
AT2G28570,45.7205776216515,1.16077730916272,0.189397748228832,6.12878093862158,8.85549521503094e-10,4.15293940992474e-08,yes,up,0.680531135762393,0.675578498831498,root,Root,tissue_specific
AT2G30750,34.5598676005657,2.27457533856006,0.371338430998535,6.12534321439256,9.04883369149595e-10,4.21501721843505e-08,yes,up,0.93378440049498,0.912816783441494,root,Root,tissue_specific
AT2G32020,38.513525920364,1.08814854028208,0.172904303934428,6.29335716648639,3.10672376420808e-10,1.66372519136969e-08,yes,up,0.871635948192096,0.837447433280535,root,Root,tissue_specific
AT2G35980,15.5455938207365,1.15992655316192,0.238740164225283,4.85853126944897,1.18259733884617e-06,2.13747715032277e-05,yes,up,0.904719524651667,0.906312682051544,root,Root,tissue_specific
AT2G37430,30.5153345577857,1.75521229727004,0.273578878222969,6.41574491668004,1.40135922364066e-10,8.42429845054765e-09,yes,up,0.878268029683205,0.798533038511086,root,Root,tissue_specific
AT3G10500,395.187283252999,1.24763852168686,0.159460909445845,7.8241026344489,5.11290821847009e-15,8.47326350502809e-13,yes,up,0.739720348211137,0.761014125798575,root,Root,tissue_specific
AT3G17690,36.588756274777,2.68398017306172,0.254146641033055,10.5607540676197,4.53007967792844e-26,5.8478560137132e-23,yes,up,0.635339496191056,0.647972769976509,root,Root,tissue_specific
AT3G25250,266.789162497515,2.0766075672638,0.213756746494098,9.71481649736439,2.60718214322323e-22,1.68279885333779e-19,yes,up,0.872375293707008,0.881954133513516,root,Root,tissue_specific
AT3G27070,15.902734288262,1.52013757330537,0.218220610981502,6.96605864344419,3.2594332158112e-12,2.92835598843229e-10,yes,up,0.710772754497618,0.726672145760212,root,Root,tissue_specific
AT5G28610,17.1337450590292,1.50884450760453,0.325333766923296,4.63783554309096,3.52076745261247e-06,5.35030132033619e-05,yes,up,0.887123660898956,0.863073942350283,root,Root,tissue_specific
AT5G38910,2.73458388230043,1.31221033291554,0.41046466620389,3.19688986886811,0.00138917954651195,0.00781477218745378,yes,up,0.92593880831401,0.938446370175709,root,Root,tissue_specific
AT5G57510,2.08883402013171,2.08752836159676,0.427409655779804,4.88413945115042,1.0388153790338e-06,1.90711263484746e-05,yes,up,0.666427620775834,0.636555832521529,root,Root,tissue_specific
AT5G64905,8.24748236498145,1.48380228739841,0.268970543337043,5.51659772475188,3.45625334291198e-08,1.04915254630696e-06,yes,up,0.826999479731026,0.795877102043486,root,Root,tissue_specific
AT5G66650,79.8122779679192,1.06961770836108,0.211709006672343,5.05230138846434,4.36518173966313e-07,9.08869376304902e-06,yes,up,0.738786130676745,0.671741596471251,root,Root,tissue_specific
