"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT3G01410",137.7422103,-0.37420427,0.096921712,-3.860892064,0.000112974,0.000939376,"yes","down",0.653764138286785,0.572936983601876,"tissue_specific","Flower","inflorescence_apex"
"AT3G02640",467.4163765,-1.079104199,0.257137865,-4.196597797,2.71e-05,0.000285909,"yes","down",0.752438470000697,0.654827852248616,"tissue_specific","Flower","inflorescence_apex"
"AT3G03960",2065.000595,-0.171584718,0.051947903,-3.303015274,0.000956512,0.005515619,"yes","down",0.6008807042341,0.36610436227478,"tissue_specific","Flower","inflorescence_apex"
"AT3G04810",420.0189584,-0.224899877,0.040964785,-5.490078328,4.02e-08,1.12e-06,"yes","down",0.748818882364806,0.424164347146891,"tissue_specific","Flower","inflorescence_apex"
"AT3G06030",222.1815561,-0.384076676,0.125138603,-3.069210182,0.002146255,0.0106401,"yes","down",0.695359918051893,0.543496603134586,"tissue_specific","Flower","inflorescence_apex"
"AT3G07540",251.5939878,0.369412453,0.098087906,3.766136602,0.000165793,0.001286875,"yes","up",0.697218834288932,0.65019685926313,"tissue_specific","Flower","inflorescence_apex"
"AT3G08570",45.61115718,-0.265648489,0.071436506,-3.718665769,0.000200278,0.001503551,"yes","down",0.679707322821323,0.454524018856347,"tissue_specific","Flower","inflorescence_apex"
"AT3G10310",190.121107,-0.797768709,0.183460262,-4.348455071,1.37e-05,0.00016119,"yes","down",0.679986526304677,0.495852935059054,"tissue_specific","Flower","inflorescence_apex"
"AT3G11000",36.90608096,0.523716292,0.169967768,3.081268281,0.002061208,0.010300798,"yes","up",0.80933689255074,0.897858093276114,"tissue_specific","Flower","inflorescence_apex"
"AT3G13510",458.0223515,-0.407432342,0.065145149,-6.254223811,3.99e-10,1.96e-08,"yes","down",0.694780414470455,0.728164755058686,"tissue_specific","Flower","inflorescence_apex"
"AT3G13690",720.7309063,-0.21014393,0.05073303,-4.142152154,3.44e-05,0.000348692,"yes","down",0.621314895824676,0.513835279450734,"tissue_specific","Flower","inflorescence_apex"
"AT3G14190",145.729983,-0.927953605,0.186897374,-4.965043573,6.87e-07,1.27e-05,"yes","down",0.733293837478265,0.642384567813301,"tissue_specific","Flower","inflorescence_apex"
"AT3G14740",126.7840072,-0.507158888,0.106858719,-4.746069302,2.07e-06,3.24e-05,"yes","down",0.68864758617762,0.381834811104761,"tissue_specific","Flower","inflorescence_apex"
"AT3G15550",243.0566921,-0.990552794,0.243569849,-4.066812039,4.77e-05,0.000459511,"yes","down",0.741362792768059,0.59249722313166,"tissue_specific","Flower","inflorescence_apex"
"AT3G17160",521.7497094,-0.428833578,0.075099197,-5.710228573,1.13e-08,3.72e-07,"yes","down",0.736446946069163,0.656438506517144,"tissue_specific","Flower","inflorescence_apex"
"AT3G19590",216.14949,-0.432026673,0.108616897,-3.977527313,6.96e-05,0.000631455,"yes","down",0.715098787024951,0.626435513682733,"tissue_specific","Flower","inflorescence_apex"
"AT3G20150",337.5158632,-0.576166396,0.2038419,-2.826535639,0.004705451,0.020120006,"yes","down",0.711530613587559,0.568221023045772,"tissue_specific","Flower","inflorescence_apex"
"AT3G20670",521.7844531,-0.601441759,0.110790903,-5.428620437,5.68e-08,1.51e-06,"yes","down",0.721938170968327,0.619595819716613,"tissue_specific","Flower","inflorescence_apex"
"AT3G21100",200.9919991,-0.205641099,0.050220154,-4.094792295,4.23e-05,0.000414511,"yes","down",0.793421484405345,0.724784176771338,"tissue_specific","Flower","inflorescence_apex"
"AT3G23890",984.2262736,-0.497652115,0.187481708,-2.654403573,0.007944874,0.030567084,"yes","down",0.796680547468261,0.732669581668558,"tissue_specific","Flower","inflorescence_apex"
"AT3G24660",228.375006,-0.266712677,0.059484859,-4.483706975,7.34e-06,9.46e-05,"yes","down",0.627613976251071,0.344947506597809,"tissue_specific","Flower","inflorescence_apex"
"AT3G25670",35.18503877,-0.490325908,0.11151509,-4.396946697,1.1e-05,0.000133399,"yes","down",0.751313547047116,0.571025857589442,"tissue_specific","Flower","inflorescence_apex"
"AT3G26050",64.27872146,-1.045900053,0.180117356,-5.806769951,6.37e-09,2.27e-07,"yes","down",0.646964830369278,0.514692522873735,"tissue_specific","Flower","inflorescence_apex"
"AT3G28500",6.422043811,1.08332029,0.22898152,4.731038083,2.23e-06,3.46e-05,"yes","up",0.700254899635005,0.846760830163464,"tissue_specific","Flower","inflorescence_apex"
"AT3G28560",7.989684445,0.716668185,0.264186381,2.71273706,0.006673003,0.026486396,"yes","up",0.904562018253079,0.91202293151858,"tissue_specific","Flower","inflorescence_apex"
"AT3G42170",940.4211074,-0.266061705,0.067157856,-3.961736149,7.44e-05,0.000663887,"yes","down",0.648437947980184,0.517953864327092,"tissue_specific","Flower","inflorescence_apex"
"AT3G48425",146.6073677,0.261903575,0.072329,3.621003697,0.000293462,0.002063425,"yes","up",0.615352607055899,0.565915348706002,"tissue_specific","Flower","inflorescence_apex"
"AT3G49750",60.19471156,-0.268113547,0.074095974,-3.618463082,0.000296358,0.002080417,"yes","down",0.67187407710712,0.630690666603644,"tissue_specific","Flower","inflorescence_apex"
"AT3G50070",327.0759523,-0.158479654,0.061092209,-2.594105822,0.009483729,0.035124112,"yes","down",0.784300996707152,0.733738196523197,"tissue_specific","Flower","inflorescence_apex"
"AT3G50870",33.86047235,-0.354491548,0.113087756,-3.134658957,0.00172054,0.0088749,"yes","down",0.845112368280536,0.764255012694685,"tissue_specific","Flower","inflorescence_apex"
"AT3G50890",66.36820956,-0.303737707,0.104771959,-2.899036252,0.003743116,0.016698803,"yes","down",0.607934018421402,0.683918089665331,"tissue_specific","Flower","inflorescence_apex"
"AT3G51280",261.7413315,-1.178990572,0.281556139,-4.187408503,2.82e-05,0.000296008,"yes","down",0.750163412992706,0.624532644029695,"tissue_specific","Flower","inflorescence_apex"
"AT3G53730",1023.300741,-0.465281709,0.062466009,-7.44855833,9.44e-14,1.1e-11,"yes","down",0.650696273924834,0.500211526327622,"tissue_specific","Flower","inflorescence_apex"
"AT3G54560",491.5928628,-0.427106446,0.096194832,-4.440014444,9e-06,0.00011273,"yes","down",0.736329146238659,0.618519410610655,"tissue_specific","Flower","inflorescence_apex"
"AT3G54820",131.5130818,-0.257542433,0.09775691,-2.63451896,0.00842566,0.032014519,"yes","down",0.7363063618081,0.658045272138626,"tissue_specific","Flower","inflorescence_apex"
"AT3G55660",206.9983828,-1.029485592,0.247576344,-4.158255082,3.21e-05,0.000328895,"yes","down",0.701520964052057,0.553778679358119,"tissue_specific","Flower","inflorescence_apex"
"AT3G56100",124.0814994,-1.256140438,0.240930895,-5.213695986,1.85e-07,4.13e-06,"yes","down",0.742792515639217,0.629367439766894,"tissue_specific","Flower","inflorescence_apex"
"AT3G56370",1183.002659,-0.385868435,0.076262266,-5.05975568,4.2e-07,8.34e-06,"yes","down",0.682614848485417,0.622322731624699,"tissue_specific","Flower","inflorescence_apex"
"AT3G57060",287.8430892,-0.316961019,0.104705141,-3.02717724,0.002468492,0.011882735,"yes","down",0.683279472682661,0.570656278168329,"tissue_specific","Flower","inflorescence_apex"
"AT3G61310",448.3642742,-0.206136103,0.081602061,-2.526113919,0.011533208,0.041074528,"yes","down",0.760777767792332,0.69481057522072,"tissue_specific","Flower","inflorescence_apex"
"AT3G63240",156.0263699,-0.167497255,0.058019581,-2.886909066,0.003890467,0.017238716,"yes","down",0.696383387373368,0.575892337587702,"tissue_specific","Flower","inflorescence_apex"
"AT4G00310",97.80377987,-0.192120178,0.066818962,-2.875234376,0.004037277,0.017765676,"yes","down",0.619138218428006,0.476851053150454,"tissue_specific","Flower","inflorescence_apex"
"AT4G00820",284.0644177,-0.192703595,0.047632335,-4.045646618,5.22e-05,0.000495573,"yes","down",0.631267105066029,0.543928900163431,"tissue_specific","Flower","inflorescence_apex"
"AT4G01730",176.5360974,-0.536904104,0.211528854,-2.538207405,0.011142193,0.039977767,"yes","down",0.659693388605952,0.489627977981854,"tissue_specific","Flower","inflorescence_apex"
"AT4G02060",513.7945057,-0.318399646,0.095443914,-3.335986897,0.000849972,0.004992869,"yes","down",0.710314173895521,0.642538770287977,"tissue_specific","Flower","inflorescence_apex"
"AT4G02070",229.63497,-0.241303303,0.063541247,-3.797585224,0.000146113,0.001166377,"yes","down",0.635564113436376,0.518240823374839,"tissue_specific","Flower","inflorescence_apex"
"AT4G03010",72.5305872,-0.588110251,0.102600899,-5.732018499,9.92e-09,3.32e-07,"yes","down",0.62785421364547,0.602448264891794,"tissue_specific","Flower","inflorescence_apex"
"AT4G03190",470.6333661,-0.206400957,0.072473523,-2.847949821,0.004400186,0.019046197,"yes","down",0.634061764512238,0.488274736055909,"tissue_specific","Flower","inflorescence_apex"
"AT4G03210",1896.240356,-0.489317174,0.139845937,-3.498973129,0.000467054,0.003042237,"yes","down",0.697526902925542,0.667193691005287,"tissue_specific","Flower","inflorescence_apex"
"AT4G11080",283.4757192,-0.439101303,0.156791608,-2.800540854,0.005101705,0.021425297,"yes","down",0.65797324930728,0.454238700872361,"tissue_specific","Flower","inflorescence_apex"
"AT4G11130",127.3508571,0.167086135,0.058432679,2.859463864,0.004243578,0.018524788,"yes","up",0.62042948637917,0.412976576489472,"tissue_specific","Flower","inflorescence_apex"
"AT4G13690",55.68869385,0.240883764,0.084379376,2.854770612,0.004306792,0.018741742,"yes","up",0.723397094522968,0.594675405229404,"tissue_specific","Flower","inflorescence_apex"
"AT4G14150",139.1818048,-0.498568671,0.136415236,-3.654787294,0.000257395,0.001855529,"yes","down",0.664566266303256,0.553771147792609,"tissue_specific","Flower","inflorescence_apex"
"AT4G14330",253.4556872,-0.834418829,0.22922859,-3.640116745,0.000272514,0.001937269,"yes","down",0.732109724199072,0.573402266177561,"tissue_specific","Flower","inflorescence_apex"
"AT4G15140",75.13362082,-0.548178223,0.127256886,-4.307650772,1.65e-05,0.000188994,"yes","down",0.743062930840797,0.559397565301023,"tissue_specific","Flower","inflorescence_apex"
"AT4G15830",242.1740813,-0.958423131,0.229282804,-4.18009163,2.91e-05,0.000303937,"yes","down",0.76346143583688,0.647832409242352,"tissue_specific","Flower","inflorescence_apex"
"AT4G21070",1097.856352,3.077317424,0.310680744,9.905079347,3.96e-23,2.59e-20,"yes","up",0.728001694815984,0.636498781948815,"tissue_specific","Flower","inflorescence_apex"
"AT4G21820",131.9501215,-0.72451328,0.197027841,-3.67721271,0.000235796,0.001721409,"yes","down",0.767046918150422,0.658397028086303,"tissue_specific","Flower","inflorescence_apex"
"AT4G23860",381.0776867,0.198162437,0.046011081,4.306841589,1.66e-05,0.000189318,"yes","up",0.613564190582884,0.490370409522316,"tissue_specific","Flower","inflorescence_apex"
"AT4G24670",193.4636286,-0.282083054,0.079955194,-3.52801412,0.00041869,0.00277806,"yes","down",0.751253949316707,0.687226686517001,"tissue_specific","Flower","inflorescence_apex"
"AT4G26660",290.9068615,-0.956634137,0.257541806,-3.714480971,0.000203621,0.00152622,"yes","down",0.660822089937833,0.439856681647621,"tissue_specific","Flower","inflorescence_apex"
"AT4G26760",423.1305466,-0.274263354,0.070098939,-3.912517918,9.13e-05,0.000788114,"yes","down",0.71121937865495,0.664958113894168,"tissue_specific","Flower","inflorescence_apex"
"AT4G29170",167.7645394,1.62038007,0.222293282,7.289379407,3.11e-13,3.21e-11,"yes","up",0.624399815635106,0.444893204968227,"tissue_specific","Flower","inflorescence_apex"
"AT4G29360",246.6169731,-0.466445664,0.105093086,-4.438404876,9.06e-06,0.000113396,"yes","down",0.758821613775955,0.684580161568375,"tissue_specific","Flower","inflorescence_apex"
"AT4G30130",57.91263395,-0.478003293,0.099494671,-4.804310523,1.55e-06,2.53e-05,"yes","down",0.786708142570915,0.844058900617876,"tissue_specific","Flower","inflorescence_apex"
"AT4G31360",206.7395558,-0.319133108,0.077008169,-4.144146143,3.41e-05,0.000346417,"yes","down",0.801488619112178,0.765930743765444,"tissue_specific","Flower","inflorescence_apex"
"AT4G31820",391.9804147,-0.22541175,0.080496104,-2.800281475,0.005105806,0.021435294,"yes","down",0.689859625568569,0.380762741026974,"tissue_specific","Flower","inflorescence_apex"
"AT4G31840",477.4616441,-1.150499659,0.26580618,-4.328340517,1.5e-05,0.00017446,"yes","down",0.726850496332392,0.611599800090604,"tissue_specific","Flower","inflorescence_apex"
"AT4G31890",192.6268199,0.279704039,0.083073818,3.366933705,0.00076009,0.004552234,"yes","up",0.63854909513479,0.387636222241643,"tissue_specific","Flower","inflorescence_apex"
"AT4G33260",308.3095422,-0.96991239,0.225925687,-4.293059373,1.76e-05,0.000198957,"yes","down",0.752228024535118,0.699682376860548,"tissue_specific","Flower","inflorescence_apex"
"AT4G33400",391.8625099,-0.388928809,0.101631543,-3.826851364,0.000129793,0.001053946,"yes","down",0.710104975870585,0.600889726827405,"tissue_specific","Flower","inflorescence_apex"
"AT4G35190",14.73902395,0.460676217,0.174694246,2.637042878,0.008363226,0.031823459,"yes","up",0.868595443178159,0.851363966957585,"tissue_specific","Flower","inflorescence_apex"
"AT4G36180",772.8870318,-0.364837603,0.082307132,-4.432636546,9.31e-06,0.000115675,"yes","down",0.748425963625418,0.627986512631147,"tissue_specific","Flower","inflorescence_apex"
"AT4G37490",395.3447411,1.419549759,0.206789947,6.864694248,6.66e-12,5.17e-10,"yes","up",0.784402552142365,0.721385189015809,"tissue_specific","Flower","inflorescence_apex"
"AT4G37580",49.19621255,-0.241036352,0.097928576,-2.46134849,0.013841585,0.047549938,"yes","down",0.719287232286877,0.312222695231231,"tissue_specific","Flower","inflorescence_apex"
"AT4G38660",605.1379557,-0.517433187,0.100363695,-5.155581291,2.53e-07,5.37e-06,"yes","down",0.755408693531572,0.669164667580746,"tissue_specific","Flower","inflorescence_apex"
"AT4G38680",2709.961236,-0.274334831,0.064044719,-4.283488691,1.84e-05,0.000205744,"yes","down",0.620392077985111,0.409260548690551,"tissue_specific","Flower","inflorescence_apex"
"AT5G02520",54.2535418,0.403781521,0.081845256,4.933474948,8.08e-07,1.45e-05,"yes","up",0.704204035365982,0.5834099226574,"tissue_specific","Flower","inflorescence_apex"
"AT5G06270",243.0527327,-0.295690061,0.084936073,-3.481324835,0.00049894,0.003213369,"yes","down",0.603867133892046,0.412107341426654,"tissue_specific","Flower","inflorescence_apex"
"AT5G06940",69.9118282,-0.451204409,0.120079041,-3.75756174,0.000171577,0.001324065,"yes","down",0.617564466780027,0.449269304432122,"tissue_specific","Flower","inflorescence_apex"
"AT5G08020",200.2083559,-0.423424112,0.108846012,-3.890120591,0.000100194,0.000851436,"yes","down",0.706606127639598,0.49714550355882,"tissue_specific","Flower","inflorescence_apex"
"AT5G10390",328.7522624,-0.581938635,0.121664659,-4.783136195,1.73e-06,2.77e-05,"yes","down",0.679405329138433,0.509913035697866,"tissue_specific","Flower","inflorescence_apex"
"AT5G10400",715.0011693,-0.586051825,0.11481759,-5.104198978,3.32e-07,6.8e-06,"yes","down",0.759209078892557,0.67611253140748,"tissue_specific","Flower","inflorescence_apex"
"AT5G11510",218.695107,-0.508107988,0.176705315,-2.875453902,0.004034471,0.017756642,"yes","down",0.727777682316722,0.585520019084336,"tissue_specific","Flower","inflorescence_apex"
"AT5G12330",79.56205654,-0.231122194,0.07907184,-2.922939385,0.00346744,0.015715817,"yes","down",0.713700421197027,0.51534447530586,"tissue_specific","Flower","inflorescence_apex"
"AT5G13840",277.9412006,-0.653688563,0.178635439,-3.659344234,0.000252861,0.001826756,"yes","down",0.748941622113674,0.68971046310319,"tissue_specific","Flower","inflorescence_apex"
"AT5G13960",209.5930269,0.189458205,0.044504471,4.257060052,2.07e-05,0.000227984,"yes","up",0.684206341581782,0.552878026229523,"tissue_specific","Flower","inflorescence_apex"
"AT5G14610",367.9532575,-0.169069006,0.049272408,-3.431311991,0.000600669,0.00374592,"yes","down",0.627164566510164,0.569952583475604,"tissue_specific","Flower","inflorescence_apex"
"AT5G17160",517.3549038,-0.642968212,0.209288885,-3.072156524,0.002125183,0.010555611,"yes","down",0.685994274897236,0.397550562144621,"tissue_specific","Flower","inflorescence_apex"
"AT5G22880",1728.910571,-0.615705991,0.108652276,-5.666756522,1.46e-08,4.66e-07,"yes","down",0.787322036914651,0.722035064354019,"tissue_specific","Flower","inflorescence_apex"
"AT5G23910",510.2430619,1.358017402,0.262096588,5.181362392,2.2e-07,4.77e-06,"yes","up",0.714191644165455,0.552018461272711,"tissue_specific","Flower","inflorescence_apex"
"AT5G24330",47.58970735,-0.696884792,0.123289212,-5.652439363,1.58e-08,4.99e-07,"yes","down",0.828801537832391,0.770236546848822,"tissue_specific","Flower","inflorescence_apex"
"AT5G26850",835.7137838,-0.143861192,0.057564843,-2.499115523,0.012450372,0.043680996,"yes","down",0.708415017147589,0.725771257137623,"tissue_specific","Flower","inflorescence_apex"
"AT5G28290",262.6300002,-0.179574138,0.061776001,-2.906859225,0.003650775,0.016364272,"yes","down",0.628429201678281,0.382169691408002,"tissue_specific","Flower","inflorescence_apex"
"AT5G28640",322.3376649,-0.163108218,0.060830238,-2.681367402,0.007332197,0.028603571,"yes","down",0.838212245903568,0.722866920307646,"tissue_specific","Flower","inflorescence_apex"
"AT5G37010",216.7161066,-0.76020182,0.170001292,-4.471741421,7.76e-06,9.93e-05,"yes","down",0.72235782623226,0.560588284300877,"tissue_specific","Flower","inflorescence_apex"
"AT5G43810",640.1090708,-0.259058216,0.068350239,-3.79015814,0.000150551,0.001194932,"yes","down",0.683538101658368,0.582619709757471,"tissue_specific","Flower","inflorescence_apex"
"AT5G44560",188.6139015,-0.489950885,0.127588865,-3.840075572,0.000122996,0.001008971,"yes","down",0.670444257259573,0.554225252433634,"tissue_specific","Flower","inflorescence_apex"
"AT5G46700",259.8996839,-0.147491089,0.060294578,-2.446175008,0.01443809,0.049140787,"yes","down",0.616992560723104,0.462461161619161,"tissue_specific","Flower","inflorescence_apex"
"AT5G47380",125.424539,0.272831791,0.076627685,3.560485882,0.000370169,0.002496709,"yes","up",0.646668092808893,0.379197137685699,"tissue_specific","Flower","inflorescence_apex"
"AT5G48170",26.52836155,-0.251897449,0.099222426,-2.538714878,0.011126046,0.039926058,"yes","down",0.609483240868918,0.402988162248691,"tissue_specific","Flower","inflorescence_apex"
"AT5G48480",745.6089163,-0.314427954,0.110593992,-2.843083498,0.004467936,0.019279272,"yes","down",0.735567182853821,0.741252355084383,"tissue_specific","Flower","inflorescence_apex"
"AT5G48650",53.12803334,0.492828456,0.095409624,5.165395612,2.4e-07,5.14e-06,"yes","up",0.683709420529118,0.686913808577767,"tissue_specific","Flower","inflorescence_apex"
"AT5G50740",421.489246,-0.415917634,0.109561999,-3.796185153,0.00014694,0.00117179,"yes","down",0.803905534530116,0.688537899542598,"tissue_specific","Flower","inflorescence_apex"
"AT5G51560",383.9388711,-0.265916459,0.073673758,-3.609378253,0.000306932,0.002141256,"yes","down",0.741345502556045,0.652463112575213,"tissue_specific","Flower","inflorescence_apex"
"AT5G51590",165.9138143,-0.293723247,0.080255609,-3.659846957,0.000252366,0.001823735,"yes","down",0.711398021254425,0.584649271448649,"tissue_specific","Flower","inflorescence_apex"
"AT5G51750",999.1499638,-0.169362524,0.053493654,-3.166030227,0.001545347,0.008181848,"yes","down",0.687379079781197,0.784624535177193,"tissue_specific","Flower","inflorescence_apex"
"AT5G51910",56.37045131,-0.433770725,0.136144994,-3.186093817,0.001442078,0.00774177,"yes","down",0.63731345931306,0.51680959362829,"tissue_specific","Flower","inflorescence_apex"
"AT5G53950",15.02289666,-0.444875333,0.136911857,-3.249355767,0.001156667,0.006456575,"yes","down",0.760506773735816,0.65343179218512,"tissue_specific","Flower","inflorescence_apex"
"AT5G54670",335.4201877,-0.3477516,0.073407903,-4.73725016,2.17e-06,3.38e-05,"yes","down",0.621579020396894,0.401089469671154,"tissue_specific","Flower","inflorescence_apex"
"AT5G56220",325.1796478,-0.193218077,0.060586582,-3.189123235,0.00142705,0.007673325,"yes","down",0.779051833699648,0.551739536135035,"tissue_specific","Flower","inflorescence_apex"
"AT5G59010",304.9502202,-0.138160022,0.044033394,-3.13761918,0.00170326,0.008814698,"yes","down",0.655023527368648,0.426366443701498,"tissue_specific","Flower","inflorescence_apex"
"AT5G59690",1528.355875,-0.368245621,0.091007842,-4.046306484,5.2e-05,0.000494977,"yes","down",0.619505527059023,0.441115520033952,"tissue_specific","Flower","inflorescence_apex"
"AT5G59870",1399.696345,-0.54833431,0.110925108,-4.943283982,7.68e-07,1.4e-05,"yes","down",0.672816471706722,0.488839551810569,"tissue_specific","Flower","inflorescence_apex"
"AT5G60150",134.8162803,-0.688360842,0.169729229,-4.055641141,5e-05,0.000477738,"yes","down",0.679250943503434,0.531355154875008,"tissue_specific","Flower","inflorescence_apex"
"AT5G60200",193.5165895,-0.324628643,0.076622158,-4.23674629,2.27e-05,0.00024647,"yes","down",0.725967549786281,0.458815027016378,"tissue_specific","Flower","inflorescence_apex"
